Task_ID,Developer_ID,Task_Complexity,Work_Hours,Task_Duration,Errors,Stress_Level,Heart_Rate,Sleep_Quality,Multitasking,Deadline_Pressure,Cognitive_Strain
3373,156,Medium,8,2.383838069,1,Medium,78,Average,No,Low,120
3374,122,Medium,7,2.704303877,1,Low,74,Average,Yes,Medium,95
3375,147,Medium,10,2.588463906,2,High,73,Average,No,Low,160
3376,121,Medium,4,2.830379674,0,Medium,66,Good,Yes,Low,90
3377,116,High,11,1.19870727,2,Low,92,Good,Yes,Low,145
3378,168,Medium,4,1.44047317,3,Medium,93,Average,Yes,High,120
3379,110,High,8,2.039871023,3,Medium,83,Average,Yes,Medium,160
3380,193,Low,8,2.061448033,1,Low,94,Poor,No,Medium,80
3381,114,Low,8,3.210440991,4,High,80,Average,Yes,Medium,150
3382,190,Medium,11,1.785877807,2,Low,83,Average,Yes,Medium,125
3383,134,Low,4,1.068768046,3,Medium,96,Good,No,Low,100
3384,132,Low,6,1.380130897,1,Medium,75,Average,Yes,Medium,90
3385,183,Medium,4,1.251567258,1,Low,76,Average,Yes,Low,80
3386,115,Low,8,3.060810067,2,High,88,Average,No,Low,130
3387,133,Low,6,2.146188651,1,Medium,77,Average,Yes,Low,90
3388,165,Medium,11,2.980207443,0,Medium,70,Poor,Yes,High,125
3389,198,Medium,6,1.956768883,4,Medium,62,Good,No,Low,140
3390,139,High,5,3.614074609,2,High,77,Good,Yes,Low,155
3391,127,Medium,10,3.942321077,2,Low,75,Good,No,Low,120
3392,146,Medium,7,2.84444878,2,Medium,60,Good,No,Medium,125
3393,138,High,10,3.52334395,1,High,86,Good,Yes,Medium,170
3394,169,High,8,2.277766435,1,Low,90,Poor,No,Low,120
3395,172,Low,7,3.771172941,2,Low,87,Good,Yes,Low,85
3396,119,Low,5,3.4105527,2,High,99,Average,Yes,Medium,115
3397,100,Medium,7,3.971225001,0,High,86,Poor,No,Medium,125
3398,171,Medium,8,2.680828074,3,Medium,68,Average,Yes,High,140
3399,186,High,5,3.227223591,0,Medium,97,Average,Yes,High,115
3400,162,High,7,2.40003849,2,Medium,95,Average,Yes,Medium,145
3401,166,Medium,11,1.406920365,1,Low,86,Average,Yes,Medium,115
3402,103,High,4,1.741643099,1,Medium,85,Good,Yes,Low,120
3403,157,Medium,6,3.629018952,2,Medium,86,Poor,No,High,120
3404,124,Low,10,0.695817813,3,Low,63,Average,Yes,Low,110
3405,146,High,5,2.570179601,4,Medium,97,Poor,No,Medium,155
3406,137,Low,4,1.803694114,4,Medium,71,Average,Yes,Medium,110
3407,114,High,8,1.853423883,0,Medium,74,Poor,Yes,Low,130
3408,162,High,6,3.595999222,3,Medium,89,Average,No,Low,150
3409,120,Medium,10,3.488378311,4,High,73,Poor,No,Medium,180
3410,198,Medium,5,2.595948315,3,Low,67,Good,No,Medium,105
3411,156,Medium,6,1.455215966,1,Medium,87,Good,Yes,Medium,110
3412,152,Medium,9,2.164097212,1,Medium,90,Poor,No,High,125
3413,145,Medium,11,1.929026878,3,Low,61,Good,No,Medium,135
3414,113,Medium,9,1.737663102,2,Low,74,Poor,Yes,High,115
3415,199,High,5,0.859749525,4,Medium,99,Average,No,Low,155
3416,175,Medium,5,2.400898604,4,Medium,67,Average,No,Low,135
3417,116,Low,7,1.556409543,1,High,64,Average,No,High,115
3418,138,Medium,6,2.8128278,0,Medium,63,Poor,No,Medium,100
3419,108,High,9,1.617213775,4,Low,71,Average,Yes,Medium,155
3420,198,Medium,10,2.009072226,1,Medium,69,Average,Yes,Low,130
3421,176,Medium,9,0.68326131,1,Medium,63,Average,Yes,Low,125
3422,178,High,6,3.973883245,3,Medium,69,Average,Yes,Medium,150
3423,181,Medium,9,2.276636341,3,High,88,Good,No,Medium,165
3424,196,Medium,10,0.58483158,3,Medium,87,Average,No,High,150
3425,105,High,4,2.394307306,0,Low,88,Average,No,Low,90
3426,190,Low,11,3.546238998,4,Low,78,Poor,No,High,125
3427,122,High,9,3.20393247,0,Medium,72,Average,No,Low,135
3428,158,Low,11,2.953173394,0,Low,93,Average,No,Medium,85
3429,190,Low,9,0.988126291,3,Medium,79,Good,No,Medium,125
3430,197,High,8,2.802079776,1,Medium,77,Average,Yes,High,140
3431,145,Low,4,3.182044323,2,Medium,95,Average,Yes,High,90
3432,137,High,7,2.503466724,1,Medium,60,Average,No,Medium,135
3433,113,High,5,3.624621516,1,Medium,85,Good,No,Medium,125
3434,199,High,10,1.469464236,1,Low,62,Average,Yes,High,130
3435,171,High,9,1.347506449,1,Medium,62,Poor,No,Low,145
3436,161,Low,10,3.543494107,0,Medium,80,Poor,No,High,100
3437,134,High,7,2.68889385,3,Medium,77,Good,No,Medium,155
3438,118,Low,7,0.505065272,3,Low,90,Average,Yes,Medium,95
3439,129,Medium,4,1.73595993,1,Medium,95,Average,No,High,100
3440,177,High,10,3.50249595,2,Medium,90,Good,Yes,High,160
3441,183,Medium,5,0.595618291,4,Low,67,Good,No,Medium,115
3442,124,Medium,8,0.511367749,1,High,84,Good,No,Low,140
3443,139,Medium,7,1.484407517,1,Medium,79,Good,No,Low,115
3444,187,Medium,8,3.69900013,2,Medium,70,Poor,Yes,High,130
3445,113,High,5,3.655171535,0,Medium,99,Good,Yes,High,115
3446,125,Low,5,2.31566681,1,High,60,Good,No,Low,105
3447,186,Medium,11,2.436329049,2,Medium,80,Poor,Yes,High,145
3448,121,High,4,1.66202804,0,Medium,76,Poor,No,Medium,110
3449,147,Medium,10,1.353078317,0,Medium,87,Average,No,High,120
3450,182,Low,6,3.35327649,1,Low,77,Poor,Yes,High,70
3451,150,Medium,10,0.872032012,0,Low,88,Good,Yes,Low,100
3452,102,Medium,9,2.205740298,1,Low,69,Average,No,Medium,105
3453,141,Low,4,2.720390408,1,Low,68,Good,Yes,Medium,60
3454,118,High,10,0.862881016,3,Medium,93,Good,No,Low,170
3455,172,Medium,8,2.318624834,4,Low,79,Good,No,Medium,130
3456,127,High,11,2.521324508,4,Medium,90,Average,No,Medium,185
3457,183,High,10,3.098736212,3,Medium,62,Average,No,High,170
3458,144,Medium,4,1.321926172,1,Low,60,Good,No,Low,80
3459,170,Low,5,1.526646262,2,Low,92,Average,Yes,Medium,75
3460,177,Medium,11,2.493324013,0,Medium,67,Average,No,High,125
3461,162,Low,7,3.940942435,3,Low,77,Good,No,Low,95
3462,172,High,11,1.26122614,3,Medium,89,Average,No,Medium,175
3463,118,Low,11,3.950663395,3,Medium,92,Average,No,Low,135
3464,146,Low,9,3.000198866,3,Medium,81,Good,Yes,High,125
3465,113,Medium,9,3.391287244,4,Medium,76,Average,No,Medium,155
3466,137,Low,6,0.813744439,1,Medium,68,Average,Yes,Low,90
3467,152,Low,5,1.551470656,3,High,81,Average,Yes,High,125
3468,160,Medium,9,0.702076979,3,Low,69,Poor,No,Low,125
3469,135,Low,11,1.800414483,3,High,92,Average,Yes,Medium,155
3470,139,Low,9,3.93451381,2,Medium,98,Average,Yes,Medium,115
3471,180,Medium,7,0.868455718,2,Medium,62,Poor,Yes,Medium,125
3472,129,High,8,2.468304738,0,Medium,76,Average,Yes,High,130
3473,108,Medium,8,0.52124718,1,Medium,68,Poor,Yes,Medium,120
3474,163,Medium,8,2.994389856,3,High,99,Average,No,Medium,160
3475,132,Medium,4,1.190174423,0,Low,95,Poor,No,Medium,70
3476,151,Medium,8,0.95354588,0,Medium,78,Good,No,Low,110
3477,188,High,8,1.679562343,1,Low,93,Good,Yes,Low,120
3478,113,Low,4,3.198655043,2,Low,61,Poor,Yes,Medium,70
3479,174,Medium,11,0.873145802,1,Medium,86,Average,Yes,High,135
3480,152,High,11,1.304436485,0,Low,78,Poor,Yes,Low,125
3481,198,High,11,0.529625476,1,High,92,Poor,No,High,175
3482,158,Low,7,3.889452019,2,Medium,85,Average,No,High,105
3483,177,Low,5,2.5725096,0,Medium,93,Average,Yes,High,75
3484,193,High,9,3.019648727,1,Low,87,Average,Yes,High,125
3485,140,Low,6,2.779841099,3,Low,75,Average,Yes,Low,90
3486,167,High,9,1.005275956,3,High,81,Good,Yes,Medium,185
3487,167,High,11,2.582289786,1,Medium,87,Good,Yes,Medium,155
3488,191,High,11,0.959954583,1,Low,73,Average,No,High,135
3489,107,Low,8,1.904327589,2,Low,65,Good,Yes,High,90
3490,101,High,8,2.491370976,0,Low,70,Average,No,High,110
3491,185,Medium,10,2.456083899,1,Low,79,Good,No,Medium,110
3492,140,High,9,0.916756991,0,Medium,95,Average,Yes,High,135
3493,154,Low,11,0.620525894,3,Medium,75,Average,Yes,Low,135
3494,115,Low,9,3.293820099,0,Medium,65,Average,No,Medium,95
3495,192,Medium,10,3.040728529,4,High,67,Average,Yes,Medium,180
3496,161,Low,8,0.786366166,2,Low,95,Average,Yes,Medium,90
3497,147,Medium,11,0.945954316,2,Medium,63,Good,Yes,High,145
3498,129,High,4,3.624043217,0,Medium,93,Average,Yes,High,110
3499,111,Medium,11,3.191951156,2,Low,79,Average,No,Low,125
3500,134,High,4,3.986561037,0,Low,83,Poor,No,High,90
3501,110,Low,4,1.388956072,0,Medium,62,Good,No,Low,70
3502,163,Low,6,2.207310461,3,Low,87,Good,Yes,Medium,90
3503,149,Low,5,1.327608516,0,Medium,89,Average,Yes,Medium,75
3504,184,Medium,8,2.679800485,2,Medium,88,Poor,Yes,Medium,130
3505,120,High,7,0.903949837,4,Low,80,Good,No,Medium,145
3506,168,Low,9,0.945351105,1,Low,86,Average,No,Medium,85
3507,147,Medium,9,0.75160762,2,Low,84,Poor,No,High,115
3508,119,Medium,8,2.927551288,4,Medium,62,Average,Yes,Low,150
3509,166,High,8,2.229254021,2,Low,60,Good,Yes,Low,130
3510,143,Low,8,2.662059257,4,High,82,Poor,Yes,Medium,150
3511,132,Low,9,3.577553663,2,High,64,Average,No,Low,135
3512,172,Low,10,3.091149697,1,Low,90,Average,No,High,90
3513,160,Medium,8,2.116030214,3,High,84,Average,Yes,High,160
3514,108,Low,9,3.945245959,3,Medium,94,Poor,Yes,Low,125
3515,167,High,5,2.096896354,1,Low,60,Good,Yes,Medium,105
3516,134,Medium,7,0.893577356,2,Medium,74,Poor,Yes,High,125
3517,180,Medium,4,3.974291615,4,Medium,98,Average,No,Low,130
3518,197,Medium,10,0.579872555,0,Low,83,Average,No,Low,100
3519,187,Low,7,2.424592458,2,Low,93,Poor,Yes,High,85
3520,195,Medium,8,1.58183421,1,Low,77,Average,Yes,Medium,100
3521,164,High,7,2.262432529,3,Low,84,Poor,No,High,135
3522,107,High,8,2.455495334,3,Low,95,Average,Yes,Medium,140
3523,144,High,7,1.340335637,2,Medium,60,Poor,Yes,Medium,145
3524,186,High,6,2.449005645,4,Low,68,Average,Yes,Low,140
3525,146,Low,11,3.146213892,1,Low,90,Average,Yes,Medium,95
3526,139,Low,7,1.43278443,1,Low,81,Good,Yes,Medium,75
3527,175,Low,11,1.841991467,4,High,97,Good,Yes,Medium,165
3528,153,Medium,4,1.438849426,4,Low,61,Good,Yes,High,110
3529,175,Low,4,3.371959058,2,Medium,79,Good,Yes,Low,90
3530,145,Medium,10,3.037437907,2,Medium,82,Average,Yes,Low,140
3531,146,Medium,7,3.54918753,3,Medium,71,Poor,Yes,Low,135
3532,114,High,9,1.095174625,3,Medium,69,Good,No,High,165
3533,118,High,11,0.757528734,4,Low,91,Average,No,Low,165
3534,125,High,9,0.917842264,0,Low,64,Good,No,High,115
3535,151,Low,9,1.063564165,0,Low,88,Average,Yes,Low,75
3536,192,Low,7,2.365789312,0,Medium,92,Average,No,Low,85
3537,121,Medium,9,3.898192246,1,Low,82,Average,Yes,Low,105
3538,120,Low,5,1.750323958,2,Low,95,Average,No,Low,75
3539,150,Low,7,3.854778943,4,Medium,72,Poor,Yes,Medium,125
3540,137,Medium,4,0.633702782,3,Low,61,Average,Yes,Low,100
3541,119,Low,11,3.74405271,0,Medium,70,Good,Yes,Medium,105
3542,128,Medium,10,1.134034126,3,Low,87,Poor,Yes,Medium,130
3543,150,Medium,9,3.69366245,2,High,84,Average,Yes,Low,155
3544,103,Medium,6,0.696796005,4,High,95,Average,Yes,Low,160
3545,154,Medium,9,3.818768066,0,Medium,77,Average,No,Low,115
3546,170,Medium,4,1.202793925,0,High,98,Good,Yes,Low,110
3547,191,Low,5,1.55949921,4,Low,68,Poor,No,Medium,95
3548,127,Low,7,2.218298204,3,Medium,61,Good,Yes,Medium,115
3549,103,Medium,9,1.832523084,2,Low,95,Good,No,High,115
3550,121,High,6,2.836347892,2,Medium,76,Good,Yes,High,140
3551,175,High,11,3.911827185,2,Low,92,Poor,Yes,Medium,145
3552,144,Medium,10,2.622492718,3,Low,94,Average,Yes,Low,130
3553,166,Low,4,3.025198933,3,High,92,Average,No,Medium,120
3554,185,Medium,10,0.808018376,0,Low,91,Good,No,Medium,100
3555,165,Medium,10,2.697343502,3,Medium,79,Good,Yes,Medium,150
3556,187,Medium,6,2.08847422,1,Medium,89,Poor,Yes,Low,110
3557,133,Medium,11,3.600238253,4,Low,81,Poor,Yes,Medium,145
3558,190,Medium,8,1.858738849,3,Medium,84,Average,No,Low,140
3559,154,Medium,4,2.878089504,2,Low,70,Poor,No,Medium,90
3560,100,High,8,1.298538049,3,High,93,Average,Yes,High,180
3561,171,Low,6,1.407803867,0,High,87,Good,Yes,Low,100
3562,186,High,7,1.816428508,4,Medium,94,Average,Yes,High,165
3563,137,Low,7,1.564222381,4,High,63,Good,Yes,Low,145
3564,105,Low,7,1.388575938,2,Low,68,Average,Yes,Medium,85
3565,185,High,10,0.673840471,4,Low,81,Average,Yes,Medium,160
3566,124,High,8,3.428612161,1,Low,84,Average,No,Low,120
3567,181,Low,10,0.725055358,4,Medium,80,Good,No,Medium,140
3568,116,Medium,7,3.605779305,2,Low,84,Average,No,Medium,105
3569,160,Low,10,0.939128862,4,Medium,76,Poor,Yes,High,140
3570,111,Medium,5,0.72841608,3,Medium,74,Average,No,Low,125
3571,105,High,4,2.470516674,0,Low,66,Average,No,Medium,90
3572,189,High,4,2.258546274,3,Low,91,Poor,No,High,120
3573,126,Medium,11,2.219320991,1,Low,67,Poor,Yes,High,115
3574,107,Medium,10,2.510765146,1,Medium,62,Poor,Yes,Medium,130
3575,182,Medium,11,1.504698121,0,Low,92,Average,Yes,Low,105
3576,164,Medium,6,2.820322457,0,Low,95,Average,Yes,Medium,80
3577,156,High,9,2.258407769,0,Medium,76,Poor,No,Medium,135
3578,192,High,8,1.671602134,0,Low,60,Poor,No,Low,110
3579,198,Medium,4,3.392752334,4,Medium,95,Average,Yes,High,130
3580,139,Medium,10,3.047023837,3,Medium,99,Average,No,Medium,150
3581,113,Low,8,1.877636197,1,Medium,76,Average,No,Medium,100
3582,134,Low,6,3.466662248,4,Medium,96,Average,Yes,Low,120
3583,147,High,7,3.720903875,0,Low,84,Good,Yes,Low,105
3584,183,Medium,9,2.379031935,2,Low,84,Average,Yes,High,115
3585,155,Medium,6,1.252333576,2,Medium,72,Average,Yes,Medium,120
3586,148,Medium,5,3.705272548,3,Low,72,Good,Yes,Low,105
3587,112,High,7,1.16317867,1,High,71,Good,Yes,High,155
3588,160,Low,7,0.669481292,1,Low,91,Good,Yes,Low,75
3589,148,High,7,1.646204531,3,Medium,94,Average,Yes,High,155
3590,145,High,6,3.044382206,0,Low,87,Average,Yes,High,100
3591,161,High,5,3.731459302,0,High,79,Average,Yes,High,135
3592,107,Medium,9,2.730499764,1,Medium,87,Good,No,Low,125
3593,142,Low,8,3.831434914,1,Medium,90,Average,Yes,High,100
3594,119,Medium,6,0.823297937,1,Medium,83,Good,No,High,110
3595,196,Medium,4,0.712638054,0,Low,70,Average,No,High,70
3596,189,Low,4,2.614671828,2,Medium,75,Average,Yes,Low,90
3597,138,Medium,6,3.881407129,3,Low,97,Average,No,Medium,110
3598,184,Medium,8,2.259524581,3,Medium,76,Average,Yes,High,140
3599,148,High,4,0.680303291,4,Low,64,Good,Yes,Medium,130
3600,163,Low,8,1.274265296,4,Low,79,Poor,No,Medium,110
3601,161,Medium,7,1.356775172,2,Low,94,Good,Yes,Medium,105
3602,153,High,6,1.682499952,1,Low,73,Good,Yes,Medium,110
3603,108,High,7,0.652611843,2,Low,85,Average,No,High,125
3604,187,High,4,3.667124452,4,High,83,Poor,Yes,Medium,170
3605,136,High,8,2.304473807,4,Medium,90,Good,No,High,170
3606,148,High,7,2.848257775,3,High,77,Average,No,Medium,175
3607,140,Medium,4,0.735104929,2,Low,98,Average,Yes,Low,90
3608,116,Medium,10,0.689404137,0,Medium,81,Good,No,Low,120
3609,187,Low,5,2.552637202,4,Medium,80,Average,No,Medium,115
3610,120,Low,7,3.605536037,3,Medium,93,Average,No,High,115
3611,150,Low,5,2.349687003,1,Medium,84,Poor,No,High,85
3612,158,Low,5,3.572367104,2,Medium,99,Good,Yes,High,95
3613,138,Low,9,3.338469456,4,Medium,89,Average,Yes,Medium,135
3614,154,Low,11,0.76548825,0,Medium,65,Average,No,Low,105
3615,140,Low,4,1.20685116,4,Medium,84,Average,Yes,Medium,110
3616,138,High,6,2.801987342,0,High,64,Good,No,High,140
3617,112,Low,8,2.052254839,2,High,88,Good,Yes,Low,130
3618,163,High,10,1.517449348,0,Medium,81,Average,Yes,Medium,140
3619,110,Low,4,1.965218496,0,Low,62,Good,Yes,High,50
3620,118,High,9,2.058198762,3,Low,89,Average,Yes,Low,145
3621,110,High,9,3.686932878,2,Low,83,Good,Yes,High,135
3622,176,Medium,10,0.862103993,4,Low,76,Good,No,High,140
3623,145,Medium,7,1.479057614,1,Low,79,Average,No,Medium,95
3624,144,Low,8,2.381476858,2,Low,85,Average,No,High,90
3625,100,High,9,2.944004243,2,Medium,64,Good,No,Low,155
3626,139,High,6,2.707230511,1,Low,72,Average,No,High,110
3627,118,High,4,3.795749582,4,Medium,98,Average,Yes,Low,150
3628,175,Medium,6,3.284631237,3,Low,63,Average,No,Medium,110
3629,171,Medium,7,2.449768947,4,High,76,Poor,Yes,High,165
3630,171,High,11,1.251389421,1,Medium,99,Good,No,Medium,155
3631,160,Low,4,2.07805981,4,Low,94,Average,No,Medium,90
3632,111,Medium,7,2.926837855,2,High,90,Average,Yes,Medium,145
3633,160,Low,8,3.432867612,3,Low,75,Poor,Yes,Low,100
3634,132,High,8,3.859076785,0,High,93,Good,No,High,150
3635,144,Low,11,2.619084681,4,Medium,91,Good,No,Medium,145
3636,189,Low,6,2.344217786,0,Low,92,Average,No,Medium,60
3637,191,Medium,6,0.561921731,3,Low,67,Good,No,Medium,110
3638,168,High,8,0.752346742,0,Low,89,Average,Yes,Medium,110
3639,107,Medium,5,1.046367492,4,High,62,Good,Yes,High,155
3640,124,Low,8,0.691659759,1,Medium,76,Average,Yes,Low,100
3641,190,Low,10,1.903021336,2,Low,83,Average,Yes,High,100
3642,145,High,4,1.679074908,2,Medium,75,Average,Yes,High,130
3643,186,High,10,2.730739553,0,Low,79,Poor,Yes,Low,120
3644,129,High,7,2.374827878,2,Low,69,Average,No,Medium,125
3645,146,Medium,8,2.585897658,2,High,83,Poor,Yes,High,150
3646,186,High,8,2.15192021,1,Medium,66,Average,Yes,Low,140
3647,148,Medium,11,1.47208002,0,Low,79,Good,Yes,Medium,105
3648,146,Medium,11,3.834888602,1,High,72,Good,No,Medium,155
3649,183,Medium,9,0.802432059,1,Low,88,Poor,Yes,Low,105
3650,181,Medium,7,3.786118498,3,Low,69,Average,No,Low,115
3651,117,High,9,1.589333164,0,Low,68,Poor,No,High,115
3652,165,Medium,7,2.294315059,1,Medium,66,Good,Yes,High,115
3653,167,Medium,10,0.88094813,4,Medium,92,Poor,Yes,High,160
3654,193,Low,4,0.748258739,2,Low,83,Good,No,High,70
3655,132,Low,7,2.003409071,0,Medium,75,Poor,No,Low,85
3656,135,Medium,6,3.095940817,3,Medium,91,Average,No,High,130
3657,181,Low,11,1.442776721,1,Medium,63,Average,Yes,Medium,115
3658,118,Low,8,2.468217611,4,High,73,Average,Yes,Medium,150
3659,127,Medium,11,1.475276192,2,Low,88,Average,Yes,Low,125
3660,139,Medium,7,1.860145713,2,Low,81,Average,Yes,High,105
3661,183,High,4,3.672562115,4,Medium,82,Average,Yes,High,150
3662,196,Medium,7,3.495438689,0,Low,85,Poor,Yes,Low,85
3663,175,High,8,2.306061402,2,Low,85,Average,No,High,130
3664,114,High,5,1.333369696,2,Low,81,Good,Yes,Medium,115
3665,140,High,7,1.176143695,2,Medium,62,Average,No,Low,145
3666,138,Medium,6,3.839305736,1,Low,76,Good,Yes,Low,90
3667,101,Medium,11,1.209508088,1,Low,73,Poor,Yes,Low,115
3668,162,High,8,3.328589088,2,Low,89,Good,Yes,High,130
3669,128,Low,4,1.791395733,3,Medium,72,Average,No,Medium,100
3670,173,Low,10,3.949809466,2,Medium,85,Average,Yes,High,120
3671,165,Medium,10,1.788545091,0,Low,99,Poor,No,High,100
3672,150,Low,8,1.730308187,3,Medium,91,Poor,Yes,Low,120
3673,174,High,9,2.731122701,0,Medium,93,Average,Yes,Medium,135
3674,176,Medium,5,3.865308823,4,Medium,82,Good,Yes,Low,135
3675,109,Medium,4,3.91673362,4,Low,93,Good,Yes,Low,110
3676,113,Medium,5,2.975221513,1,Medium,71,Good,Yes,Low,105
3677,181,Medium,10,3.14112228,1,High,82,Average,Yes,High,150
3678,150,Low,5,2.471907616,1,Low,87,Average,Yes,Medium,65
3679,172,Medium,6,3.145215087,4,Low,78,Good,Yes,High,120
3680,138,High,11,3.509228792,0,Low,93,Good,Yes,Low,125
3681,127,Medium,10,2.201333561,3,Medium,67,Poor,Yes,Low,150
3682,102,High,7,2.66951792,1,Medium,93,Average,Yes,Medium,135
3683,183,Low,6,2.380608433,4,Low,75,Good,Yes,High,100
3684,169,Low,6,2.468647147,1,Low,66,Average,Yes,High,70
3685,126,Low,9,3.615167685,2,High,86,Good,No,Low,135
3686,101,Medium,6,1.744658906,3,Medium,79,Poor,No,Medium,130
3687,192,High,4,1.22864409,0,High,94,Good,No,High,130
3688,137,High,7,2.096980386,1,High,76,Average,Yes,Low,155
3689,102,Medium,7,1.228298167,2,Medium,87,Average,Yes,Low,125
3690,115,Medium,10,2.24440149,2,Low,67,Average,No,Low,120
3691,193,High,4,3.662278369,3,Medium,63,Average,Yes,High,140
3692,139,Low,6,2.661017322,4,Low,92,Good,Yes,High,100
3693,101,Low,6,3.494014987,4,Medium,81,Average,Yes,Medium,120
3694,180,High,5,1.081668219,1,Medium,90,Good,Yes,Medium,125
3695,140,Medium,10,3.653057574,1,High,60,Poor,No,High,150
3696,111,High,10,2.606255075,4,Low,73,Average,Yes,Low,160
3697,134,Medium,5,0.611159261,0,Low,66,Good,Yes,High,75
3698,164,High,9,2.715916343,0,Medium,67,Good,Yes,Low,135
3699,154,Low,8,3.829889347,2,High,67,Average,Yes,Low,130
3700,144,Low,5,0.777084502,3,High,83,Good,No,Medium,125
3701,178,Medium,7,2.538596457,0,Medium,60,Poor,No,Low,105
3702,189,Medium,11,3.70417511,1,Low,94,Average,Yes,Low,115
3703,184,Low,4,0.533933089,0,Low,67,Good,Yes,Low,50
3704,161,Low,6,2.708195243,3,High,64,Good,Yes,Medium,130
3705,148,Low,8,2.162158021,1,Medium,91,Average,Yes,High,100
3706,194,High,5,1.714462615,3,Medium,60,Poor,Yes,High,145
3707,124,Medium,10,2.696377715,4,Low,61,Poor,Yes,Medium,140
3708,122,Low,8,0.684457331,3,Low,74,Good,No,Medium,100
3709,123,Low,4,3.135720662,3,Medium,68,Good,Yes,Medium,100
3710,137,Low,11,0.515678169,3,High,71,Average,No,Medium,155
3711,127,Medium,4,1.574275103,1,High,69,Good,No,Low,120
3712,120,Low,10,2.263855232,3,High,83,Poor,Yes,Medium,150
3713,153,High,8,1.819577877,3,Medium,78,Average,No,Medium,160
3714,117,Low,8,1.576165773,2,Medium,76,Average,Yes,Medium,110
3715,135,Low,9,3.407923009,1,High,61,Poor,Yes,Medium,125
3716,198,High,8,3.77191401,3,Low,69,Good,Yes,Medium,140
3717,144,High,6,3.557994397,0,High,64,Average,Yes,Medium,140
3718,172,Low,11,2.328509596,3,Medium,98,Average,No,Low,135
3719,152,High,11,3.594574613,0,High,65,Average,No,Low,165
3720,129,Medium,11,3.723015478,4,Medium,61,Good,No,Medium,165
3721,159,High,7,1.93233439,4,Low,67,Poor,Yes,Medium,145
3722,197,Medium,5,1.492060508,1,Low,63,Average,Yes,Low,85
3723,131,Medium,10,0.84392822,1,Low,90,Poor,Yes,Low,110
3724,166,High,5,2.176821724,4,Low,95,Poor,No,Medium,135
3725,166,Low,11,3.812039222,1,Medium,67,Poor,No,Low,115
3726,127,Medium,5,2.463176348,0,Medium,90,Average,No,Low,95
3727,143,Medium,8,2.836467356,0,Medium,76,Average,Yes,Low,110
3728,178,Low,10,0.895093365,2,Low,99,Average,No,High,100
3729,140,Low,8,1.002318824,1,High,73,Average,No,High,120
3730,162,Low,9,2.125656417,1,Medium,67,Average,No,Medium,105
3731,122,Medium,8,3.829426796,2,High,84,Average,No,Medium,150
3732,174,Medium,9,1.762746246,3,Low,73,Poor,Yes,Medium,125
3733,147,Medium,9,3.571194145,0,High,82,Good,No,Low,135
3734,131,Low,6,0.921010077,3,Low,76,Average,No,High,90
3735,156,Medium,6,2.659560224,2,Medium,71,Poor,No,Low,120
3736,199,High,6,2.602145419,1,Medium,79,Average,Yes,High,130
3737,132,Medium,11,3.509561625,3,High,93,Good,Yes,Low,175
3738,123,Medium,6,0.511608465,1,Low,70,Good,No,High,90
3739,138,High,4,1.164760835,2,Low,86,Good,Yes,Medium,110
3740,133,High,6,1.268906689,4,High,68,Good,Yes,High,180
3741,155,Medium,6,3.824881308,1,Low,77,Average,No,High,90
3742,127,High,6,1.037927797,3,Low,97,Average,Yes,High,130
